3,2,3,1,0.0024288531784270847
3,2,3,2,0.08411392
3,2,3,3,0.004647296564617721
3,2,3,4,0.0020742856769023457
3,2,4,1,0.0015651315622164964
3,2,4,2,0.01904141923213295
3,2,4,3,0.0028538104107784447
3,2,4,4,0.0013277236597395716
3,3,1,1,0.005767822265625
3,3,1,2,0.002109038834629864
3,3,1,3,0.0011311319288535766
3,3,1,4,0.0007303157173909427
3,3,2,1,0.002109038834629864
3,3,2,2,0.0074760192
3,3,2,3,0.004647296564617721
3,3,2,4,0.0028538104107784447
3,3,3,1,0.0011311319288535766
3,3,3,2,0.004647296564617721
3,3,3,3,0.06640625
3,3,3,4,0.009069741394751267
3,3,4,1,0.0007303157173909427
3,3,4,2,0.0028538104107784447
3,3,4,3,0.009069741394751267
3,3,4,4,0.0037748024897554544
3,4,1,1,0.003672498839843589
3,4,1,2,0.0013606134633424715
3,4,1,3,0.0007303157173909427
3,4,1,4,0.00047168292459956376
3,4,2,1,0.0013033483956577446
3,4,2,2,0.004163899892681501
3,4,2,3,0.0028538104107784447
3,4,2,4,0.0018222159250840058
3,4,3,1,0.0006997017785525867
3,4,3,2,0.0020742856769023457
3,4,3,3,0.009069741394751267
3,4,3,4,0.0449055582746014
3,4,4,1,0.0004519713706490136
3,4,4,2,0.0013277236597395716
3,4,4,3,0.0037748024897554544
3,4,4,4,0.002872260687945935
4,1,1,1,0.027606859538050914
4,1,1,2,0.007134070411529962
4,1,1,3,0.003672498839843589
4,1,1,4,0.0023396352
4,1,2,1,0.02871569356776326
4,1,2,2,0.0029180077773326026
4,1,2,3,0.0013606134633424715
4,1,2,4,0.000841588271065532
4,1,3,1,0.028838686841342703
4,1,3,2,0.0015651315622164964
4,1,3,3,0.0007303157173909427
4,1,3,4,0.0004519713706490136
4,1,4,1,0.05763328
4,1,4,2,0.0010096261950840772
4,1,4,3,0.00047168292459956376
4,1,4,4,0.00029200660852034006
4,2,1,1,0.007134070411529962
4,2,1,2,0.002427254691942738
4,2,1,3,0.0013033483956577446
4,2,1,4,0.000841588271065532
4,2,2,1,0.0029180077773326026
4,2,2,2,0.01055411311478913
4,2,2,3,0.004163899892681501
4,2,2,4,0.002393492410258147
4,2,3,1,0.0015651315622164964
4,2,3,2,0.01904141923213295
4,2,3,3,0.0028538104107784447
4,2,3,4,0.0013277236597395716
4,2,4,1,0.0010096261950840772
4,2,4,2,0.051351420007112736
4,2,4,3,0.0018222159250840058
4,2,4,4,0.0008443638931320854
4,3,1,1,0.003672498839843589
4,3,1,2,0.0013033483956577446
4,3,1,3,0.0006997017785525867
4,3,1,4,0.0004519713706490136
4,3,2,1,0.0013606134633424715
4,3,2,2,0.004163899892681501
4,3,2,3,0.0020742856769023457
4,3,2,4,0.0013277236597395716
4,3,3,1,0.0007303157173909427
4,3,3,2,0.0028538104107784447
4,3,3,3,0.009069741394751267
4,3,3,4,0.0037748024897554544
4,3,4,1,0.00047168292459956376
4,3,4,2,0.0018222159250840058
4,3,4,3,0.0449055582746014
4,3,4,4,0.002872260687945935
4,4,1,1,0.0023396352
4,4,1,2,0.000841588271065532
4,4,1,3,0.0004519713706490136
4,4,1,4,0.00029200660852034006
4,4,2,1,0.000841588271065532
4,4,2,2,0.002393492410258147
4,4,2,3,0.0013277236597395716
4,4,2,4,0.0008443638931320854
4,4,3,1,0.0004519713706490136
4,4,3,2,0.0013277236597395716
4,4,3,3,0.0037748024897554544
4,4,3,4,0.002872260687945935
4,4,4,1,0.00029200660852034006
4,4,4,2,0.0008443638931320854
4,4,4,3,0.002872260687945935
4,4,4,4,0.03727149963378906
